FolderName,FileName,AvgHammingDissimilarity
n000197,0263_01.jpg,0.40582482993197283
n000233,0244_02.jpg,0.4058248299319727
n000410,0202_01.jpg,0.4058248299319727
n000775,0089_01.jpg,0.4056122448979594
n000499,0287_01.jpg,0.4055779569892474
n000380,0414_01.jpg,0.4053996598639457
n000224,0342_01.jpg,0.40539965986394555
n000177,0309_01.jpg,0.4053996598639455
n000246,0005_02.jpg,0.405187074829932
n000060,0407_01.jpg,0.4049744897959184
n000331,0485_01.jpg,0.4047619047619047
n000354,0124_02.jpg,0.4046985815602836
n000047,0243_01.jpg,0.40454931972789115
n000410,0321_01.jpg,0.40454931972789115
n000249,0348_01.jpg,0.4045493197278911
n000290,0124_02.jpg,0.4043367346938777
n000390,0185_01.jpg,0.40416666666666673
n000244,0105_01.jpg,0.40412414965986393
n000480,0452_02.jpg,0.40407986111111094
n000436,0014_01.jpg,0.4039977477477477
n000162,0182_06.jpg,0.40391156462585037
n000349,0026_02.jpg,0.40372474747474746
n000044,0170_01.jpg,0.4036989795918368
n000087,0389_01.jpg,0.40369897959183676
n000354,0269_02.jpg,0.4033687943262413
n000155,0263_03.jpg,0.40327380952380965
n000410,0183_01.jpg,0.40327380952380953
n001156,0469_01.jpg,0.4032118055555556
n000290,0100_03.jpg,0.403061224489796
n000424,0186_01.jpg,0.403061224489796
n000410,0131_01.jpg,0.4028486394557824
n000410,0316_01.jpg,0.40284863945578236
n000950,0525_01.jpg,0.40284863945578236
n000162,0085_02.jpg,0.40263605442176864
n000328,0195_01.jpg,0.4025462962962963
n000278,0099_01.jpg,0.402488425925926
n000410,0159_01.jpg,0.4024234693877551
n000319,0113_02.jpg,0.40242346938775503
n001242,0573_01.jpg,0.40242346938775503
n000102,0334_01.jpg,0.402423469387755
n001125,0121_01.jpg,0.4023437500000001
n000423,0238_01.jpg,0.40234375000000006
n001125,0278_01.jpg,0.4023437499999999
n000446,0321_01.jpg,0.40221088435374147
n000493,0337_01.jpg,0.40221088435374147
n001174,0378_02.jpg,0.40217391304347827
n000131,0280_01.jpg,0.4020833333333333
n000471,0436_01.jpg,0.4019982993197277
n000124,0147_01.jpg,0.4017857142857143
n000408,0200_01.jpg,0.4017857142857142
n001256,0400_01.jpg,0.4017857142857142
n000436,0663_01.jpg,0.40174549549549554
n000400,0366_01.jpg,0.4016927083333333
n000746,0277_01.jpg,0.4016472868217055
n000232,0008_03.jpg,0.4013605442176871
n000438,0430_02.jpg,0.4013605442176871
n000274,0398_01.jpg,0.401360544217687
n000493,0063_02.jpg,0.401360544217687
n000774,0122_02.jpg,0.4012586805555556
n000436,0414_01.jpg,0.40118243243243246
n000319,0293_01.jpg,0.40114795918367346
n000410,0082_01.jpg,0.40114795918367346
n000435,0370_01.jpg,0.40104166666666674
n000290,0127_02.jpg,0.4009353741496599
n001296,0259_01.jpg,0.40093537414965985
n000286,0434_02.jpg,0.40093537414965974
n000335,0092_01.jpg,0.4007227891156462
n000082,0256_03.jpg,0.4007227891156461
n000375,0190_01.jpg,0.4006076388888889
n000225,0657_04.jpg,0.40051020408163257
n000144,0259_01.jpg,0.40039062500000017
n001174,0105_03.jpg,0.40036231884057966
n000007,0116_03.jpg,0.40029761904761907
n000244,0015_01.jpg,0.40029761904761907
n000405,0332_01.jpg,0.400297619047619
n000410,0071_01.jpg,0.40029761904761896
n000247,0203_01.jpg,0.40008503401360546
